branch,review,restaurant
Namma Veedu Vasanta Bhavan,"Very disappointing experience!
Today I packed lunch from Vasantha Bhavan, Egmore (Namma Veedu) for my wife and myself before catching a train. I ordered Veg Biriyani (₹250) and 2 Chapathis …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,We had a great time at this outlet of Vasantha bhavan. Mr. Manikandan displayed extremely good hospitality and awesome service .his behaviour is highly exemplary in the food industry .he is an irreplaceable asset to the hotel.his services must be appreciated by the management.,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"I had dinner from this restaurant. The restaurant is near the railway station.

Good interiors and beautiful place. There was seats available. It was not …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Very nice place for resting and breakfast. Sashikala was nice. She was trying to explain everything because language issue is inevitable when you are in south india,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"I visited Namma Veetu Vasanta Bhavan yesterday for lunch and found the food to be good, although it didn't reach the level of being exceptional. The restaurant's environment and ambiance were pleasant, contributing to a comfortable dining …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Using this brand name they are looting people's money. Each items are very costly. Taste are not good. Ordered mushroom fried rice, noodles etc. but nothing good. Poor service. Just avoid this restaurant. There are many good restaurants out there.",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"I recently visited Namma Veedu Vasantha Bhavan and ordered dosa, idli, and pori. While the taste of the food was acceptable, my overall experience was disappointing. …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,I visited this restaurant with my family today while traveling back to Chennai. This is the first time experience with this branch of NVVB and it was good as well. This place was neatly maintained and the environment was good as well. We …,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Worst service. I know that vasantha bhavan is a failed franchise but this is far from worse. Been to VB World developing such high standards but failing at basics is the worst things that Vasantha bhavan can do. Fire the staffs here which will help in improving the restaurant in this particular branch.,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,The best vegetarian meal in the world served by the best server MANIKANDAN . The food not only satisfied my food cravings but it fulfilled my soul. Thank you from the bottom of my heart ! …,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"You might think, let's order Chinese here, since it's on the menu. DO NOT DO THAT. They're a typical Tamil joint that doesn't fully understands the concept of Chinese food. They don't know what Schezwan sauce or soya sauce is. Most regrettable decision. This is not a review, it is a warning.",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"For a plate pongal(small portion) and one small vada they charged 147rs.. Ready to pay this amount if the food was upto that mark and standards..
Restraunt was non ac and service was average food below averag.. really …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Service was awesome by the steaurd Mr Kumaravel...  food was ok but if u want quality service come and ask for Mr Kumaravel,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Went there to have dinner. Had paneer masala dosa and Chilly porotta from there. …,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,This is where u find authentic South Indian foods... I had tried vasantha bhavan in diff places... Even in Dubai... I enjoyed special signature in all the places... …,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Had very bad experience in this branch. Yesterday we went to the restaurant opposite to the egmore station. After we landed in early, we wanted to have breakfast. Old person who is in counter took our order and we were waiting for the order …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Mr pushparaj has rendered a welcoming service to us. We are happy with the taste of the food as well. Hope you continue the same. Thank you 😊 …,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Average food, service in absentia, had to ask for basic things like napkins, cutlery and extra chutney etc. Can improve a lot.",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Yesterday morning  i had visited this hotel opp to egmore railway station. Food quality is very bad. There is no one to take order. Will never visit this hotel in my life.,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Food was tasty
We ordered 5 items
They didn't include coffee in mini tiffin …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,My morning poori breakfast was a complete letdown 🤢. The overwhelming wheat flour taste made it truly unpleasant and inedible. Even roadside tiffin shops offer better quality poori 👎. I couldn't finish it. …,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"I ordered Idli Sambar for breakfast and it was my first time trying this South Indian dish. As a Bangladeshi, I was pleasantly surprised by how much I enjoyed it. The Idli was soft and the Sambar had a delightful mix of flavors. Overall, a great experience and I’ll definitely be trying it again!",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Mr. Manikandan served well 100% customer satisfaction from him. Good job done by him.,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Very neat and tidy place to eat in the whole neighborhood. As it's just infront of the railway station, it is easily accessible for travellers who are in a rush. I recommend to have  the masala dosa from this place. Make sure to ask for the …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Mr. Pushparaj is very humble and kind, he even fulfill our needs whatever we ask extra",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Tried Masala Dosa and loved the taste! The restaurant serves only vegetarian dishes with a wide variety of options to choose from. Great spot for delicious veggie food near Egmore Railway Station. There is 2 restaurant with the same name.,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"I have ordered the tiffin for takeaway, but the taking time for delivery is nearly 40 mins. It is too pathetic and no responce from the counter staff and serving persons. Plz don't visit this hotel if you have the train within 30 to 40 min",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"I ordered food early morning and they sent spoiled food, when I tried to connect they initially picked my calls but later ignoring my calls, such a big restaurant and so much fraudulent, they'll mix same spoiled sambar in fresh one and sell …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Here, I had coffee and three idly. Admittedly, the coffee did not taste as expected. They presented the idly with two distinct chutneys and sambars. Idly costs too much at Rs. 20 for 1 idly.",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Excellent service provided by the hotel service staff Ms.Twinkle. She was polite, attentive, and always greeted guests with a warm smile..made the dining experience pleasant",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"The food and services are good especially pushparaj sir, thank you for your wonderful services",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Had good food in this restaurant... mr.kumaravelu he give a suggestion to select a food which was good had a good food,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Vegetarian restaurant situated opposite to egmore railway station. Food tastes ok. They dont have ac, so will face heat .",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,VB is far better. I ate the paya idly here thinking the taste would be like in VB but it is not at all good. Leaving Geetham I came here to eat this especially. It would be my Last time to visit here.,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,This review is for the one i ordered for my friend through Zomato on (09/09/2025). The amount of  curry is very less in all the supply. And the main part is brinjal curry is spoiled. I wrote review in Zomato too but no body responded. I will never recommend to eat here. Don't waste ur money and health.,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Sasikala., was amazing.. great co ordination.. the food was out if this world.. extremely well organised team.. the food quality was great too.. thanks Namma Veedu Vasantha Bhavan",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Just Opposite to Chennai Egmore
Good Veg Food to get it . …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Happy to see you all again! It was a pleasant morning we stepped in at 7 am. We got a person with face full of smiles to welcome us and give us hot and fresh breakfast. Me and my wife ate 3 idlies and one set poori contains 3 pieces. And …,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Done lunch here during my visit in Chennai.
Food was super. Me and my husband actually were looking for authentic South Indian food and found this restaurant just opposite to the Chennai Egmore Railway …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Mr. Manikandan has done a very good service and he is very polite in handling customers.. highly recommended,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,I wonder how a single veg fried rice being sold for Rs. 247? (Rs. 235 Price and Rs. 12 tax).. It tastes nothing special than a roadside or small hotel veg rice.. Today I'm fooled. Better chicken Biriyani can be available in Chennai for that …,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Loved the mysore masala dosa and seeragasamba pongal. Special mention for manikandan for the warm hospitality.,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Post our purchases in Phoenix Market City, stepped into this restaurant on the second floor.  Got the table immediately but have to wait for quite sometime even to get menu card.  Finally one person came in and asked for our orders.  He …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Step in only if you're willing to risk your health‼️⁉️

We visited this place today, and it was such a horrible experience that we had …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Had mini meals at Vasantha Bhavan — food was good and nicely served in a tiffin box.
Service was smooth and pleasant. …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"VB just got a whole different look to itself and it doesn’t fail to impress us. It’s well lit, modern and spacious. Service is the fastest I have experienced. Food is hot and delicious. Plenty of variety available. Restaurant is clean. …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"I had Pistachio podi idly and it was a different and it was good, but the only thing you can expect is a little bit of pistachio. Tho I thought I would have the taste of pistachio a little bit. Our waiter, Illiyaraja was very kind to offer …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Food was delicious. We ordered masala Dosa, barota and Puri bhaji everything was perfect. Their service was also very good. Great keep it up.",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Special mention about VANJARAM TAWA FRY ( veg fish ) recommended by their staff SURIYA. We just loved it and would recommend everyone to give it a try. Great food & service,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,I feel bad how the quality of food beverage and staff has gone down in VB at Phoenix Mall Velachery. I asked for a simple plain tea and they gave me Masala tea twice. All the people working looked sad or angry don’t know why,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Worst worst worst !

The waiting time was long for dine-in and waiters did not respond properly. …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"""Just wanted to say thanks, Mr Ilayaraja! The service was top-notch, and the food was absolutely delicious. You made our dining experience truly special. Looking forward to coming back! 👍"" …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Very disappointing experience. Nothing was good here. The food, service, and atmosphere everything was poor. The AC was not working, and the service was extremely bad. …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Visited on 25 May 2025, between 2:15 PM and 3:15 PM

Our experience at the restaurant was quite disappointing, primarily due to poor …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"This is strange !
Recently I visited here after movie around 6 to 6.15pm,
Ordered varity of idly's and chola poori but I was totally disappointed when …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Just loved the quality of food here. Taste is great. Coming from Scotland that doesn’t have a single authentic Vegetarian restaurant, my usual go-to places were Sangeetas and saravana bhavans. But, this place at Phoenix blew my mind with …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Vasanta Bhavan is an all vegetarian south indian food restaurant at Phoenix Mall at the heart of city. Located at second floor, this place is one of the prominent visiting and dining place. Their Snacks and food is indeed Good. They serve …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"The worst place to have food. Worst service provider. All of their staff is interested in servicing only those who order heavy. They have learnt one solid English word ""sorry"" to be used for all occasions. Even the manager is busy for big …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"**Server Feedback – Waiter Karan**

Karan provided excellent service during our visit. He was polite, attentive, and …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"The interior is beautifully done. Their food is great too.

Let's come to the quality of service, it needs immediate help. The staff seem to …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Customer service and food qas amazing.
Staff Surya, Divya Darshan was attentive and they gave exceptional service and accomodated our request. …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Mr Parthasarathi did a very good job in catering to customers. Would love to see more ppl like him.,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,The restaurant is very excellent with vegetarian food and extraordinary ambience. the service was quick and very neat. staff names surya was very welcoming and kind towards us. overall totally recommend for a happy and satisfying meal,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Our waiter Mr. Ilayaraja was very devoted and sincere. He paid attention to our requests and responded immediately. We had a good time.,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,We just came for a filter coffee and it was fantastic. The service by Sampath was also very pleasant. He catered to us very friendly and honestly will recommend this place to everyone.,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Thank you Alok for being very friendly and completing all our requests.
The food was wonderful! We tried the puratasi special menu 😍
Atmosphere is lovely!! …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,i had ordered for a plate of idlis and this is the first time in my life i am seeing an Idli so thin. VB is it the new version of idlis ?  I am sure a good south indian wont say that this is an  idli or you have a chef who doesnt know what …,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Extremely poor customer service and no accountability. I ordered North Indian meals with out other order at 1:35 PM. Initially they said that the North Indian meals will take time and they said  20 minutes. Some time later we followed up …,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,#NAME?,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Pistachio podi idly over prized. These were just mini idlies, with pistachio toppings. ₹295 is too much compared to a ₹95 for a normal plate if idly.",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"The worst South Indian restaurant experience ever. I had high expectations of this establishment. However after seeing multiple roaches and subpar quality of the menu (see images), I cancelled my order and left. What was worse was that the …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,So this place is located in phoenix Mall Velachery and is a very famous south indian restaurant.The place was small but had well done bluish interiors with great ambiance.The service however is disappointing has they don't listen to you …,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,This shop is located inside pheonix market City Velachery. It is the only good restaurant for vegetarian in the mall. Food tastes good but can be improved. Always crowded especially during lunch.  We have wait to get a table here. Everytime …,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Food is yummy and quick service as well, Ms. Alok's service was excellent 👍 …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Comfort vegetarian food place with good ambience.
They have amply options in both north indian and south indian cuisine. They also offer pastries and juices. …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Mr Suresh, was so dedication 👏 while doing the service and quick response

Good person after long time am seeing this type of persons in VB in Velachery …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Every time I come to Phoenix for seeing cinema, I invariably visit Vasanta Bhavan. Yesterday on 6 November 2025, I came to Phoenix with my wife for seeing the movie Kanthara that started at 2 PM. We arrived at Phoenix at around 1.15 PM. We …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Fruit juice which costed 200Rs was made with warm/luke warm water🙃 Had to ask them to add ice to it. Have no idea why they dont serve it with ice in the first place …,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Sampath provided excellent service and suggested to try the day’s special - something new for me. Thoroughly enjoyed the chuka dosa,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"The food was delicious and full of flavor. The service was excellent Mr. Sampath , he is very polite and  attentive, and made us feel very comfortable. Highly recommended!",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"If you are Phoenix Mall and looking for proper Veg restaurant. This is the place. It is in 2nd floor. If you are here for a movie at Luxe, you can have food in the very same floor. …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"This hotel had really good food, and the service was also excellent. The staff responded well and greeted us very nicely. A tablet service staff member named Chinna Thambi treated me very kindly thanks to him💓 …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Had lunch in Vasantha Bhavan phoenix mall branch had good biryani and the staff mr Ilayaraja gave a humble service and was very cordial and helpful,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Lot of confusion in allotment of seats during peak hrs. No token system. Can have better organized system. Food options also very limited even compared with other branches same food chain.  Better using the food court in the mall. Needs improvement.,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,Had a great meal here. Our server Jayakumar was very friendly and helpful in assisting here,Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"This is the first time, I have visited this restaurant to have our dinner. This restaurant was located in phoenix Market city. While entering the restaurant....we saw the crowd of people occupied all the tables. We found our table and …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Long serving time, servers keep moving away once you have given the order. We ordered idly and was shocked to see it served in a plastic plate that was completely not clean too. Charging 85 rs per plate for this service is completely …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"We Went to this restaurant today and had the worst experience. after going in and after we were seated, they didn't even look at us for 20 minutes and we had to call them repeatedly and only after we went and asked in the billing counter …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Date - Jan 02 2026 9.30 PM

Poor service, very disappointment. …",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Udaya was very helpful and considerate, helping with spilled juice as well. Patient and hospitable. Thanks to Vasanta bhavan for hiring such great staff.",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"I generally like the taste and their services but this time I really got disappointed  in their quality of food. I ordered bonda , in which I saw hair on it.  I don't want to say this as a complaint but when you serve to people look into the  hygiene.",Namma Veedu Vasanta Bhavan
Namma Veedu Vasanta Bhavan,"Very Good Vegetarian Restaurant, especially non veg like taste for dishes",Namma Veedu Vasanta Bhavan
"Namma Veedu Vasanta Bhavan - Maduravoyal, Chennai","Namma Veedu Vasantha Bhavan on Poonamallee High Road, Chennai, is generally appreciated for its authentic South Indian vegetarian food, with good dosas, idly, and other traditional dishes. The ambiance is described as pleasant and suitable …",Namma Veedu Vasanta Bhavan
"Namma Veedu Vasanta Bhavan - Maduravoyal, Chennai","Very poor service. It took nearly 30 minutes just for the server to come and take our order, even after we complained. We ordered 7 veg meals, yet had to wait another 30 minutes for the food. There seems to be very little manpower, and …",Namma Veedu Vasanta Bhavan
"Namma Veedu Vasanta Bhavan - Maduravoyal, Chennai","Worst food, below average service and zero responsibility. Chilli Gobi full on sweet - roadside fast food serves better. Veg omlet is the biggest scam, Sambar is just a little better than local shops, rasam is good.",Namma Veedu Vasanta Bhavan
"VB World By Namma Veedu Vasanta Bhavan - Saligramam %28Vadapalani%29, Chennai","New dining experience in a massive atmosphere, excellent varities, mouth lingering and very good hospitality!!
To appreciate Jayanthi and Surya ( Sun) was taking care of us sincerely!!",Namma Veedu Vasanta Bhavan
