Branch,review,Restaurant
Chromepet,Iam wating 40mins for dosa but my behaind table they got at before than me ....I use to come regularly.on daily basis if you want to check .check bill counter lady she came after then me here,Namma Veedu Vasanta Bhavan
Chromepet,Normally the food will be good there. But today we ordered tomato soup and curd rice which was not that good. Chutney was given as side dish for curd rice. Pickle should have been given. Soup was not thick at all. Soup was watery.,Namma Veedu Vasanta Bhavan
Chromepet,"they delivered wrong food, and they not sent replacement or refund. i asked the question no reply for me. worst service",Namma Veedu Vasanta Bhavan
Chromepet,worst experience .Didnot like it,Namma Veedu Vasanta Bhavan
Chromepet,thumb-up-fill POSITIVE food taste,Namma Veedu Vasanta Bhavan
Chromepet,"thumb-up-fill POSITIVE interior experience We went to the new Namma Veedu VB on 11th March. The service was excellent and the food was wonderful. The Coriander Masala Dosa was outstanding. The Mushroom Biryani too was one of the best we have ever eaten. Thecstaff were very good, polit, well mannered and efficient.",Namma Veedu Vasanta Bhavan
Chromepet,thumb-up-fill POSITIVE delivery fast Please prefer Ms.Maheshwari as your delivery person for the quickest delivery to get your food on time.,Namma Veedu Vasanta Bhavan
Anna Nagar East,"I appreciate Service of Shri. Rajashekhar and Shri Pandya Rajan Vasantha Bhavan, Anna Nagar Branch.   Both were attended very well.  I wish both of them for their future career.",Vasanta Bhavan
Anna Nagar East,I had paneer biriyani here. It is one of the best biriyani I had.,Vasanta Bhavan
Anna Nagar East,"thumb-up-fill NEGATIVE cleanliness parking waiting time serving staff Worst hotel, stupid north Indian servers, lazy and irresponsible south Indian cashier. Never seen a cash counter table unattended for more than 30 minutes in peak hours. Totally an unacceptable place to be considered for dining, better buy cup noodles.",Vasanta Bhavan
Anna Nagar East,I had ordered Chilli Parota. I fell sick after consuming it. It was soaked in oil which smelt and tasted like used cheap oil. I am having lose motion and nausea since then. Will never order here again.,Vasanta Bhavan
Anna Nagar East,thumb-up-fill POSITIVE family place,Vasanta Bhavan
Anna Nagar East,This is a place I can't forget about Chennai as I m forced to have food here every alternative days.No pure veg restaurants within its walking distance..you will never find it empty ..all staffs knows me by now.. Simple food for healthy living,Vasanta Bhavan
Anna Nagar East,Affordable food at affordable rates. It won't burn a hole in your pocket. It's a fast moving place so whatever you order will reach your table within five mins. Chat and dessert like mithais both are available.,Vasanta Bhavan
Anna Nagar East,"Food:3.5/5 Ambiance:3/5 Service:4.5/5 Bill:4.5/5 You can fill your tummy in affordable price. Orders: chola poori, fried rice, mini sambar idly, kuzhi paniyaram. Among all, kara kuzhi paniyaram stands at the top of the list.. A must try dish in this place. Chola poori was crunchy,not soft and fried rice tasted to be good. Mini sambar idly- idlies were really hard to eat. It's better to provide steel spoon instead of plastic spoon as it was not comfortable to use for the hardened idlies. All our orders will get served within minutes.",Vasanta Bhavan
Anna Nagar East,"Went there for lunch today ordered Gibi 65 for starters and it was good.Then ordered Basic meals,varities of Kulcha, Kadai Mushroom and Schezwan Fried Rice.All the item's taste were good.😉👍✌.Patience is must because items to take 15 to 20 mins to reach your table",Vasanta Bhavan
Anna Nagar East,"There is something about this place which makes you wanna go there for quick eats. Of course having lunch over there, both South Indian and their Chinese Thali's are good. Service is good and prompt. Quick eats like dosa or idly is at the ground floor whereas for lunch, we head to the air-conditioned room on the first floor. Ambience on the first floor is more business-like and a bit dim. Food however is good and I especially like their Chinese thali. Would definitely recommend.",Vasanta Bhavan
Anna Nagar East,thumb-up-fill NEGATIVE chilli parotta paneer chilli parotta,Vasanta Bhavan
Anna Nagar East,thumb-up-fill POSITIVE keto options relaxed atmosphere,Vasanta Bhavan
Anna Nagar East,"On new year's Eve I had to order gravy urgently and I was able to do that with vasanta Bhavan. Coupled with zomato's fantastic fast delivery, we were able to enjoy the gravy. The peas masala was very nice.",Vasanta Bhavan
Anna Nagar East,thumb-up-fill POSITIVE masla dosa,Vasanta Bhavan
Anna Nagar East,thumb-up-fill POSITIVE comfortable seating area relaxed atmosphere family place young crowd thumb-up-fill NEGATIVE can be cleaner,Vasanta Bhavan
Anna Nagar East,Good place for vegetarian breakfast with affordable price.tasty and variety breakfast menu.i ordered masala dosha and tea .masala dosha is very crispy and tasty and tea was good.has both ac and non ac facilities with road side parking for cars .ambiance is good . Food 5/5 Ambiance 4/5 Quality 5/5 Service 5/5,Vasanta Bhavan
Anna Nagar East,thumb-up-fill POSITIVE hot coffee,Vasanta Bhavan
Anna Nagar East,"Have been here a few times. Their Puri and dosas are good. The Paneer gravy is decent enough, but lacks the authentic north Indian punch. Overall a decent place.",Vasanta Bhavan
Anna Nagar East,We dropped in at the restaurant for a quick lunch Had bitter rotis and planner palak and lassi.. the food was okay .. we ordered very safe .. don't want any surprises on a work day lunch ..,Vasanta Bhavan
Anna Nagar East,Appam kurma - appam has become very thin these days . Bfr used to so nice . The kurma is good Chola puri with channa -is one of my favourite here . Idiyapam sudhi - gravy made out of coconut milk which blends well with idiyapam Pumpkin sweet - try their pumpkin sweet which is available in the entrance . So sweet and tasty . Medhu vadai - served hot and fresh Staffs are very responsive . A/c hall is good and neat. Non a/c is little hot to sit,Vasanta Bhavan
Anna Nagar East,Vasanta Bhavan is quite a nice place at times. Not always though. The serving portion arent that generous. The price on the menu is always inflated but thats fine if the service stands in par. But not always. So expect to brace for a pathetic service and not so good food on some days.,Vasanta Bhavan
Anna Nagar East,Good Place for vegetarian Breakfast with affordable price. Tasty and variety in breakfast menu.. I must say about their TEA and COFFEE.. I have breakfast combo which is around 100 rupees.. Worth with all the main Breakfast dishes..,Vasanta Bhavan
Anna Nagar East,"Ordered food which the hotel called me back and said was not available even though zomato had accepted...And later i didn't get the food because they said that the delivery boy could not reach me...Odd..No refund either because they said the food was already prepared...Guess the delivery boy had nice free food...He should be writing this review,",Vasanta Bhavan
Anna Nagar East,"We were shopping near to this restaurant, being my daughter's dinner time, decided to head to this place. This place is easy to locate. Between Shanti colony street and Round turna. Parking can be done in front of restaurant. Ambiance is simple and decent. Have normal seating in ground floor and air conditioning in first floor. Big place so got our table without any waiting time. Bit crowded when we went. Service is decent. Food we ordered came in reasonable time. Ordered Idly, Appam with Vadacurry and Mint lemon 🍋. Idly and Appam were average while Vadacurry and Mint lemon 🍋 were excellent. Pricing is okay considering location.",Vasanta Bhavan
Anna Nagar East,Amazing little place with really tasty dishes. Staff were very polite and friendly. A must go if you want to eat south Indian food at affordable prices.,Vasanta Bhavan
Egmore,"One of the most indecent and worst restaurants I have ever seen. Very rude staff and worst behaving from table in charge staff. I myself was going to have lunch, i was seating at table and was asked to vacate that table,by Looking at their behaviour with me myself and other customers, i left the hotel without ordering anything.",Vasanta Bhavan
Egmore,not properly parcel food delivering. unnecessary delayed.improper dellivery.,Vasanta Bhavan
Egmore,Take to much time to serve food and too much expensive for the quality served. I'd suggest to choose any other food junction over this one. Mine is 1 Star.,Vasanta Bhavan
Egmore,"While our travel towards Pondicherry we had our first breakfast at this hotel as serves typical south Indian food. We ate medu vada, rava dosa, plain dosa n filter coffee here. The food was tasty, prices were reasonable, ambiance was ordinary, service was fast. Major thing I dislikedwas the lack of cleanliness though everything else was good.",Vasanta Bhavan
Egmore,"We ordered north indian thali in this restaurant but it was very bad. It didn't taste good. The chapati was very hard and the taste was also poor 0 Votes for helpful , 1 Comment thumb-up Helpful chat Comment share Share 1 2 3 4 5 chevron-right Related to Vasanta Bhavan, Egmore Restaurants in Chennai, Chennai Restaurants , Egmore restaurants , Best Egmore restaurants , East Chennai restaurants , Quick Bites in Chennai , Quick Bites near me , Quick Bites in Egmore , in Chennai , near me , in Egmore , New Year Parties in Chennai , Christmas' Special in Chennai Restaurants around Egmore Vepery restaurants , Thousand Lights restaurants , Chetpet restaurants , Park Town restaurants Frequent searches leading to this page vasantha bhavan egmore , vasanta bhavan hotel chennai tamil nadu , vasanta bhavan chennai tamil nadu , 1 , ekumur vasatha bhavan Select Country India UAE India chevron-down Select Language language-globe English chevron-down About Zomato Who We Are Blog Work With Us Investor Relations Report Fraud Press Kit Contact Us Zomaverse Zomato Blinkit District Feeding India Hyperpure Zomato Live Zomaland Weather Union For Restaurants Partner With Us Apps For You Learn More Privacy Security Terms Social links twitter-circle By continuing past this page, you agree to our Terms of Service, Cookie Policy, Privacy Policy and Content Policies. All trademarks are properties of their respective owners. 2008-2026 © Zomato™ Ltd. All rights reserved. Opening Hours Mon-Sun: 7:30am – 10:30pm call +917299907050 cross",Vasanta Bhavan
Egmore,"Service at this restaurant is downright terrible. A spiller drink was not cleaned for some twenty minutes and repeated requests for wiping the table were totally ignored. Staff and management treat customers the way they treat dirt, by not ever attending to it.",Vasanta Bhavan
Egmore,"We went for lunch at Vasant Bhavan during our stay at Egmore.  Ordered for two veg thali. Taste of sambhar, rasam was good but Papad was outstanding :) I liked it, typical chennai thali. Nothing much to say from an ambiance perspective.",Vasanta Bhavan
Egmore,Nice food and very fast delivery.. ordered North Indian food with a fear but it was amazing 👍 food is tasty and yum. Staff is good. South Indian food like dosa and podi idly were super tasty 😇,Vasanta Bhavan
Egmore,"good place for south indian food. it takes little time to serve the food, even when the restaurant is not that much crowded. this can be improved. overall food is good.",Vasanta Bhavan
Egmore,"Stepped in for dinner and would regret this experience forever. Was served masala Pappas with rotten tomatoes, onion dosa with spoit chutneys :-( will never ever try this again.",Vasanta Bhavan
Egmore,"Usual average vegetarian restaurant which doesn't require any introduction to any of us. Entered the place with a mighty hunger but a little less than 15 mins of time to satiate it. The service was very quick inspite of me changing the order! It was just a mini meal but still he was back in under a couple of mins. Sambhar, curd rice, chapathi, korma, Kari, papad n payasam. The food was of standard quality, nothing to complain or go gaga about. So a good place for a quick meal.",Vasanta Bhavan
Egmore,"The ambience was good , expected that the food will also be good . Turns out that it was not worth the money . Never try anything from here , being n a place like egmore u can choose many alternates",Vasanta Bhavan
Egmore,"Guess, reviewing about the restaurant that as branches spread all over the city is never so interesting. In and around Egmore railway station you could find many prominent restaurant brands that is crowded with regular visitors and travelers all the time. And there is two Vasantha Bhavan, the old one and the new Namma Veedu VB. Located just opposite to the Egmore local train station is the old VB. We dropped there for a quick breakfast on a Sunday. The restaurant was small as most of the space is occupied by their sweet stall and kitchen area. The place is most often crowded and the least you should expect is a pleasant service. As everyone knows the restaurant expertise in South Indian... read more",Vasanta Bhavan
Tambaram,"“There is a significant delay in serving food for both dine-in and parcel orders. When we enquire, the server responds angrily and says the order will arrive later.” 🍽️",Vasantha Bhavan
Tambaram,"horrible experience waiter continuously staring making uncomfortable to eat very bad experience suggest not to visit this brach no proper staff 1 Helpful vote , 0 Comments thumb-up Helpful chat Comment share Share Related to Vasantha Bhavan, Tambaram Restaurants in Chennai, Chennai Restaurants , Tambaram restaurants , Best Tambaram restaurants , South Chennai restaurants , Quick Bites in Chennai , Quick Bites near me , Quick Bites in Tambaram , in Chennai , near me , in Tambaram , Order food online in Tambaram , Order food online in Chennai , New Year Parties in Chennai , Christmas' Special in Chennai Restaurants around Tambaram Selaiyur restaurants , Chromepet restaurants , Perungalathur restaurants , Madambakkam restaurants Frequent searches leading to this page vasantha bhavan menu , vasantha bhavan tambaram menu , vasantha bhavan chennai , vasantha bhavan chennai menu , vasantha bhavan  restaurant Select Country India UAE India chevron-down Select Language language-globe English chevron-down About Zomato Who We Are Blog Work With Us Investor Relations Report Fraud Press Kit Contact Us Zomaverse Zomato Blinkit District Feeding India Hyperpure Zomato Live Zomaland Weather Union For Restaurants Partner With Us Apps For You Learn More Privacy Security Terms Social links twitter-circle By continuing past this page, you agree to our Terms of Service, Cookie Policy, Privacy Policy and Content Policies. All trademarks are properties of their respective owners. 2008-2026 © Zomato™ Ltd. All rights reserved. Opening Hours Mon-Sun: 7:30am – 10pm cross",Vasantha Bhavan
Adyar,I have ordered one special meal and normal meal. But I received only one special meal but I paid for both. Even I tried to reachout the restaurant they are not picking my call. And tried to reachout with along with the delivery partner but no response. I lost 150.,Vasantha Bhavan
Adyar,"Guys never try food from this place...horrible packing,poor quality and inedible food...kindly think before you order anything from here...",Vasantha Bhavan
