Branch,review,Restaurant
Semmancheri,"thumb-up-fill POSITIVE fresh food good quality 1 Helpful vote , 0 Comments thumb-up Helpful chat Comment share Share Suresh Kumar Roy 0 reviews 32 Followers Follow 5 star-fill DINING Dec 07, 2019 thumb-up-fill POSITIVE good quality customizable food 1 Helpful vote , 0 Comments thumb-up Helpful chat Comment share Share Ruthradevi 0 reviews 284 Followers Follow 4 star-fill DINING Jul 09, 2019 Great place for authentic vegetarian food. Taste is awesome and served with good quantity too. The price may be costly for quick bites. But it's my go to place whenever I crave good dosa and coffee. 1 Helpful vote , 0 Comments thumb-up Helpful chat Comment share Share Bhanu Achari 0 reviews 2 Followers Follow 1 star-fill DINING Jul 18, 2018 Been there today really such a worst experience.serving one spoon chutney later they are telling stories for chutney.such wort hotel not seen anywhere. 1 Helpful vote , 0 Comments thumb-up Helpful chat Comment share Share 1 2 chevron-right Related to Chennai Annapoorna, Semmancheri Restaurants in Chennai, Chennai Restaurants , Semmancheri restaurants , Best Semmancheri restaurants , South Chennai restaurants , Quick Bites in Chennai , Quick Bites near me , Quick Bites in Semmancheri , in Chennai , near me , in Semmancheri , in Chennai , near me , in Semmancheri , New Year Parties in Chennai , Christmas' Special in Chennai Restaurants around Semmancheri Thazhambur restaurants , Old Mahabalipuram Road (OMR) restaurants , Navallur restaurants , Kanathur restaurants Frequent searches leading to this page annapurna omr , chennai annapoorna , sri annapoorna hotel semmencherry , chennai annapoorna restaurant chennai tamil nadu , chennai annapoorna menu Select Country India UAE India chevron-down Select Language language-globe English chevron-down About Zomato Who We Are Blog Work With Us Investor Relations Report Fraud Press Kit Contact Us Zomaverse Zomato Blinkit District Feeding India Hyperpure Zomato Live Zomaland Weather Union For Restaurants Partner With Us Apps For You Learn More Privacy Security Terms Social links twitter-circle By continuing past this page, you agree to our Terms of Service, Cookie Policy, Privacy Policy and Content Policies. All trademarks are properties of their respective owners. 2008-2026 © Zomato™ Ltd. All rights reserved. call +918056860393 cross",Chennai Annapoorna
Semmancheri,"One of the worst plase in chennai. One of the waiter that age aroun 50 year and weight around 100 kg .I don't know name of that person ,But when you visit there you can easily recognise that. That person behave is very bad and other staff behaviour like they are collectors of chennai.If you want insult yourself then this place very good for you .",Chennai Annapoorna
Semmancheri,Arrogant and purposeful insulting attituded guys at delivery point. Was very upset today. Avoid this place if possible. They behave as if food is given free of cost. Ambience just like a hostel and no one really cares about who comes in. Have gone there on week days. Not so worse. More business means arrogance.,Chennai Annapoorna
Semmancheri,"This is a good place for simple veg menu. although they have chinese and north indian chats, the south indian varieties do not have appam, adai etc. but worth for a decent price. Hassle free parking and is on omr next to sathyabama",Chennai Annapoorna
Semmancheri,"I Had been there thrice in last week. Quality of food is Good. But, seating arrangements are not good. It will be fine only if we go as a family or group. I had a pathetic experience when I go as single. After the order has given, the waiter asked me to change the place as he had a group family customers. I have adjusted myself for the first time. but, the same situation happened next day also.",Chennai Annapoorna
Semmancheri,"Had been there today. Quality of food is Good. But the Service quality is Worse.. Had never experienced this kind of service in any Veg. Restuarants. Had Ghee Podi Dosai, but the same was served without coconut chutney. Not sure whether this kind of serving is there in any Tamilnadu Based Hotels !!!!Main reason for pathetic service is absence of Manager !!!Kind take care, else slowly you would be losing business !!!!",Chennai Annapoorna
Thiruvanmiyur,restaurant setup made in a house and not suitable to go with elders. Bramin dominancy. Not looking even like a small restaurant,House Of Annapoorna
Thiruvanmiyur,Poor,House Of Annapoorna
Thiruvanmiyur,"House of Annapoorna is located near Marundeeswarar temple. No parking facilities. We went on a Sunday morning and the place was booming with people. Servers were struggling to take orders and serve. We ordered idli vadai and rava dosai. Taste: was awesome. Sambar flavour was tangy and mouthwatering. Very pocket friendly. Except for the service - which was slow and chaotic. If they improve service, star rating can be improved.",House Of Annapoorna
Thiruvanmiyur,"I got this option while looking for breakfast delivery in Zomato and ordered Kal dosai, Idly, Plain dosai and Onion 🧅 rava dosai. Food delivered on time. Packing is decent. Taste wise idly and dosai are decent. Onion 🧅 rava dosai is half burned, zero crispy, loaded with too many chillies and pepper which was big let down for me. The quantity of Sambar and chutney can be improved. Pricing is reasonable.",House Of Annapoorna
Thiruvanmiyur,"A homely mess situated in South of Chennai. It captures the traditional aura of South Indian cuisine. It's served fresh, hot and under hygienic condition. The homely ambience was a plus.",House Of Annapoorna
Thiruvanmiyur,The place is located adjacent to Thiruvanmiyur Marundeeswarar temple. Chances upon it while walking. Had lunch and the meals was good. Interiors and the building itself has the charm of the 90s tiffin hotels. Parking is the only downside. Value for money. Definitely not a luxurious place. But i enjoyed the food and the old world charm.,House Of Annapoorna
Thiruvanmiyur,Good homely food with pleasant waiters who listen to you and get you what you want.. quaint little place with hospitable ambience of an old house,House Of Annapoorna
Thiruvanmiyur,"Have gone past this restaurant ‘n’ number of times while visiting Marundeeswarar Temple. But it was just a takeaway joint at that time or maybe I didn’t notice it keenly. So, while planning to have dinner around temple premises, we chose this restaurant. It is a house converted to restaurant so ambience is lovely. Disadvantage is, there is no car parking there. Otherwise, price is nominal and food is tasty too. As for our orders we had Kanchipuram Idly, which was average. Idly was rather hard. Onion Rava was not available so we had Plain Dosa, which was neat. Onion Uthapam was huge and tasty. Adai Aviyal was out of the world. After a long time, had good aviyal. We ended up with a... read more",House Of Annapoorna
Chromepet,thumb-up-fill NEGATIVE too spicy very oily,Sri Annapoorna
Chromepet,thumb-up-fill POSITIVE fresh food good quality,Sri Annapoorna
Chromepet,I ordered paneer fried rice.taste was so bad.waste of money.paneer was much old I think so. Food also not so hot.please improve your food quality not quantity.,Sri Annapoorna
Chromepet,I have been ordering from this place for sometime now. They deliver hot chapathis & curry. But the last 2 times they delivered stale Palak paneer. At first I thought it could have been jus one of its time & made an order yesterday & the quality has gone down. Might not choose to order again from here.,Sri Annapoorna
Tambaram,Very nice food,Sri Annapoorna
