Branch,review,Restaurant
Muttukadu,thumb-up-fill POSITIVE fresh food thumb-up-fill NEGATIVE average portion size tiny portions worst experience I don't recommend this restaurant in ECR for lunch. Limited meals - Rs.150 rice portion was very less with very less quantity of side dishes. They charge Rs.135 for orange juice which was taken away by the cleaner even before we finished drinking it. I appreciate their cleanliness but can't they wait till we finish eating?! The taste was good but a big zero to their service and price.,Geetham Veg Restaurant
Muttukadu,"The renowned Sangeetha now turned to Geetham is one of the few pure veg spots along the ECR. Be it brekkie, lunch, or dinner, this place always flows with crowds not just because of the lack of spots along the way but also because of their consistency. But, on this occasion, they hardly had anything on their menu to serve. Despite the time frame, a lot of their dishes weren't available. DISAPPOINTMENT! 🙄 Thayir vadai - Classic soft vada immersed and soaked in curd; their boondi which goes along with every scoop was good👍 Kadai paneer with veg stuffed naan - The Naan was soft and tummy-filling while the paneer too was in the right consistency to go with, not spicy yet kicky... read more",Geetham Veg Restaurant
Navallur,excellent food excellent service,Geetham Veg Restaurant
Navallur,Usually South Indian breakfast is really nice. But today they were out of Pongal and Vada. Had to settle for Dosa. Found the Paper Dosa to be bit too oily and soggy.,Geetham Veg Restaurant
Navallur,In the middle of ordering our waiter left and didn’t come back. Waited more than 15 mins before we had to track down someone to come. Absolutely terrible service,Geetham Veg Restaurant
Navallur,very bad in delivery took 2 hours for a breakfast order if they have more orders then can say not accepting orders atleast we will see other options,Geetham Veg Restaurant
Navallur,they were there even at cyclone time ...which was really helpful and needed,Geetham Veg Restaurant
Navallur,"we went for breakfast on a Saturday. It took 30 minutes for the person to come and take the order.  Even after an hour food was not served.  No response from anybody. Most pathetic experience I have ever, never will I step into any of their branches.. I walked out of that place after 45 minutes.",Geetham Veg Restaurant
Navallur,thumb-up-fill NEGATIVE tasteless food Horrible . Food was spoilt . Whole family including kid got admitted due to bad stomach . Extremely worst,Geetham Veg Restaurant
Navallur,thumb-up-fill POSITIVE good quality good wifi,Geetham Veg Restaurant
Navallur,thumb-up-fill POSITIVE fresh food thumb-up-fill NEGATIVE food item was missing,Geetham Veg Restaurant
Navallur,thumb-up-fill POSITIVE fresh food good quality,Geetham Veg Restaurant
Navallur,Food is very good and the ambiance was very fine. Mahendra the person was very kind in serving the food. Absolutely loved the place ✨,Geetham Veg Restaurant
Navallur,thumb-up-fill POSITIVE chapati kurma mini coffee Mahendran the waiter at Geetham Navalur served me a fresh fantastic delicious and a neat dinning with,Geetham Veg Restaurant
Navallur,thumb-up-fill POSITIVE fresh food Mahendran &kalaiarasan service was good North Indian thali taste good...... .. 😍😋😋😋good place and friendly relationship😁😄😄😄😃,Geetham Veg Restaurant
Navallur,"thumb-up-fill POSITIVE fresh food customizable food Satisfied with Mahendran dinning service😃 ,...,,...................................................................,.,.,.,.,..,,..,.,.,.,.,.,... . . . ..  .. . . . .,.,.,.,,..,.,.,.,.,, .,.,.,.,., ,.,..,.,., ,.,.,..,.,.,..,.,.,.,.,.,. ,..,.,.,..,..,.,..,..,..,..,.,.....,.,.,..,.,,.,...,.,.,.,..,...,.,.,..,.,.,. .. . . .. .,. ,.,.,.,..,.,.,.,.. . . .,.    Yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy",Geetham Veg Restaurant
Navallur,thumb-up-fill POSITIVE fresh food good quality customizable food young crowd,Geetham Veg Restaurant
Navallur,"thumb-up-fill POSITIVE fresh food Good serve with happy face , immediately response by Mahendra 🤟thanks for making the dinner good 👍👍",Geetham Veg Restaurant
Navallur,thumb-up-fill POSITIVE good quality Mahendran is very friendly and service was very quick. He was very kind and he suggested for us good food🥰.,Geetham Veg Restaurant
Navallur,Mahendran gave us a great service. The food was good. We will definitely be back. Came with family and everyone happy,Geetham Veg Restaurant
Navallur,"thumb-up-fill POSITIVE good and fast service Good food, fast service, very respectfully staff. The staff who serviced us mahendran was very good and well mannered",Geetham Veg Restaurant
Navallur,Bad Plating. It was very disappointing. They just give the dosa in a plate like local shops but they charge 120 bucks for one dosa. Poor presentation of food. Dosa was all soggy drenched in chutney. I am a person who hates chutneys. Not at all good playing,Geetham Veg Restaurant
Navallur,thumb-up-fill POSITIVE fresh food good quality elaborate menu,Geetham Veg Restaurant
Navallur,thumb-up-fill POSITIVE good quality,Geetham Veg Restaurant
Navallur,thumb-up-fill POSITIVE fresh food elaborate menu customizable food,Geetham Veg Restaurant
Navallur,"This place is definitely a must visit in chennai! The food and the ambience both are top notch, looking forward to dining with Geetham more often :) PS- don’t forget to try their dosa varieties like Paneer masala dosa, Mysore masala dosa and also their amazing North Indian starters!",Geetham Veg Restaurant
Pallavaram,its very hard to take order but once done service is on point,Geetham Veg Restaurant
Pallavaram,everything equivalent to an average restaurant.. that clumsy oily baby corn is the worst part,Geetham Veg Restaurant
Pallavaram,"I ordered masala dosa, pineapple lassi, orange punch, watermelon juice, onion uttapam and chikoo icecream. Everything was really delicious. Would definitely recommend.",Geetham Veg Restaurant
Pallavaram,very very poor Quantity in parcel,Geetham Veg Restaurant
Pallavaram,Too much salt in Dosa batter. Pav Bhaji gravy is not tasty. Gobi 65 was without salt. Totally wont recommended again.,Geetham Veg Restaurant
Pallavaram,"I PLACED ONLINE ORDER THROUGH ZOMATO ON DEC 25TH EVENING FOR AROUND 1600RS. RESTAURANT MISSED DELIVERING MUSHROOM MASALA LARGE COST 465RS, I IMMEDIATELY INFORMED ZOMATO CUSTOMER CARE TEAM ON THIS ISSUE, I'M ZOMATO GOLD MEMBER TOO. CUSTOMER CARE TEAM DIDN'T REFUND MY AMOUNT STATING RESTURANT WASN'T ATTENDING THEIR CALLS AND ASKED ME TO WAIT FOR 24HOURS. WHILE I RAISED ISSUE THROUGH MAIL, NOW BOTH RESTAURANT AND ZOMATO NOT REFUNDING BACK MY MONEY FOR THE ITEM WHICH IS NOT DELIVERED TO ME. I LOST MY MONEY",Geetham Veg Restaurant
Pallavaram,food taste are awesome but costly place,Geetham Veg Restaurant
Pallavaram,Good coffee and ghee podi masala dosa. Nice service,Geetham Veg Restaurant
Pallavaram,Yay or Nay? Yay! Excellent choice for vegetarian food. They’ve a neat space and ensure hygiene. Food is tasty and mostly served on time. Waiting time can be expected during peak hours so plan your visit accordingly,Geetham Veg Restaurant
Pallavaram,thumb-up-fill POSITIVE elaborate menu,Geetham Veg Restaurant
T. Nagar,Good,Geetham Veg Restaurant
T. Nagar,A good restaurant for family dining if you are a south indian lover. quick service and variety makes this place a good choice for vegetarian lovers.,Geetham Veg Restaurant
T. Nagar,very expensive dishes.,Geetham Veg Restaurant
T. Nagar,"Had the worst experience of ordering food for 15 people via zomato and waiting for 90 minutes with no clue on the status of the food inspite of several calls to hotel and then at 1.40 pm had to cancel the order. Then had to run around to several places to get some food. Was such an embarrassment to face my guests at home ! If you can't execute, why take orders ?",Geetham Veg Restaurant
T. Nagar,The food served are very tasty & fresh.The environment is super. well behaved staff. Fully satisfied,Geetham Veg Restaurant
T. Nagar,Had a worst French Onion soup of my life. Please avoid,Geetham Veg Restaurant
T. Nagar,more than half of the items in menu were over around 10. nobody had the courtesy to inform people waiting outside about it. staff is rude. they take 10 minutes to bring extra chutney,Geetham Veg Restaurant
T. Nagar,"we came with a group of 11 and ate multiple dishes...each dish better than the last. fast service and good food... must visit ! the best dishes here are undoubtedly the Gobi 65, dum biryani and meals.",Geetham Veg Restaurant
T. Nagar,This restaurant takes minimum 30 minutes to clean your table then 20-30 to take order and 20 minutes to deliver … you have to wait minimum 1.5 hrs to get your food. Don’t ever go to this restaurant when you are hungry. Very poor service.,Geetham Veg Restaurant
T. Nagar,very bad bad,Geetham Veg Restaurant
T. Nagar,"Item will be missed in delivery with poor customer experience , do not try for Home delivery as you will definitely miss out items without getting any refund for the mistake done by this management. Pathetic experience.",Geetham Veg Restaurant
T. Nagar,Good food but pathetic nimbu pani,Geetham Veg Restaurant
T. Nagar,Bhelpuri was horrible. Not ever experienced such worst bhelpuri,Geetham Veg Restaurant
T. Nagar,thumb-up-fill NEGATIVE tasteless food Had very worst experience today in tnagar geetham. Wasted my money .please don't every try here.my family get-together total flop.,Geetham Veg Restaurant
T. Nagar,Service was terrible Waiters did not pay attention waited for 30 mins to get the menu Disappointing thing is servers who leave you waiting I definitely wouldn't return,Geetham Veg Restaurant
T. Nagar,Misbehaviour is at the peak… waiters do not respect you.. they look at you in a very bad way.. they treat you with disrespect.. they will literally take spoon from another table and give it you if you ask for spoon.. You ask for something they run away and do not come back…,Geetham Veg Restaurant
T. Nagar,"thumb-up-fill POSITIVE good quality customizable dishes family crowd thumb-up-fill NEGATIVE service is not great and... Crowded place, speed of service is fine, people were there available when we needed them food was good highly tasty No proper service by anyone, just they wanted to drop the food at table make us eat and leave soon so that the table can be given to next customer. I was accompanied by my old mother, after eating when we asked for our car to the valet he gave me the key and said car is just outside nearby and i have to search and take it myself. But I had to walk next 200 meters to the find the car with infant child and grandmother. Never expected this and will not return to this place or recommend.",Geetham Veg Restaurant
T. Nagar,thumb-up-fill POSITIVE fresh food good quality elaborate menu customizable food family crowd My favorite place just got upgraded! Not with just their name but also the quality and variety of food. Visited Geetham last Sunday morning with friends and had the best South Indian breakfast in a long time.,Geetham Veg Restaurant
T. Nagar,"thumb-up-fill POSITIVE fresh food good quality elaborate menu Had the best breakfast at Geetham on a Sunday morning. Definitely a go to place for authentic South Indian food. They have a wide range of food, apart from south Indian they also offer North Indian, indo Chinese food options etc. My friends and I got ghee podi dosa, idli and two kinds of fresh juices. The chutneys were so fresh and the dosa was perfectly crisp. Absolutely loved the food! Whether it's a Sunday breakfast or an afternoon meal, Geetham will not disappoint. Definitely visit with friends and family if you want home like food, south indian specialities and so much more.",Geetham Veg Restaurant
T. Nagar,"thumb-up-fill POSITIVE elaborate menu customizable food family crowd Chennai’s most famous vegetarian joint has a new name. The same courteous staff and fast service helped us feel that nothing has changed. We had varieties of North Indian Good including Panneer Tikka, Panneer Roll Masala, Kadai panneer and Dhal fry paired with masala kulchas and rotis. All items tasted really well.",Geetham Veg Restaurant
Thuraipakkam,They kept me waiting for just 2 sandwiches for more than 30 min without proper response and wasted my time and i got delayed for my assignment. poor service and time maintenance.,Geetham Veg Restaurant
Thuraipakkam,"Visited Geetham Veg. Thuraipakkam. I ordered idli sambar. I was told it is not available (Shocking in South India). Cleanliness to be upgraded, my plate was with chutney at bottom of the plate. Service was poor. No dedicated waiters for each table. It is not acceptable when you charge a dosa around Rs. 130. Upgrade your services or lower food prices or both.",Geetham Veg Restaurant
Thuraipakkam,"I purchased masla dosa, idli and poori on 21st September 2025 for dinner. Instead of masala ,plain dosa was sent while I paid for madala. coriander chutney was rotten. it seems quality was not at all checked. This is the second time this kind of incident happened, and it looks to me that the hotel admin is showing a lethargic attitude towards online customers. I did not get any response when I tried to lodge a complaint.",Geetham Veg Restaurant
Thuraipakkam,Lemon paneer was amazing! It tasted as good as lemon chicken itself!! It’s a treat for vegetarians to taste this amazing dish we have in non veg..👍🏼 hats off to the chef who thought this and made this possible🙏🏼,Geetham Veg Restaurant
Thuraipakkam,Air Conditioner not working . Flies everywhere,Geetham Veg Restaurant
Thuraipakkam,So long time wait always,Geetham Veg Restaurant
Thuraipakkam,"An absolutely terrible experience. Everything was a letdown from the food to the service and cleanliness. I went craving a nice crispy ghee dosa and what I got was a dry, floppy nightmare.",Geetham Veg Restaurant
Thuraipakkam,"this is about the online delivery order we got parcel meals and we requested an extra sambar or Kara kulumbu ,but we haven't got anything.Paracell meals kindly add a little more quantity  because what you have provided  it's  insufficient for white rice .i mean Sambar,kulumbu ,poriyal ,avial everything less quantity for the meal . we can't eat the white rice alone . as the parcel is sufficient for 2people medium normal eaters . package is good and perfect parota taste is perfect idiyappam can be made a 4 piece so it will be great .as it's very thin .",Geetham Veg Restaurant
Thuraipakkam,"thumb-up-fill POSITIVE fresh food thumb-up-fill NEGATIVE tasteless food It's located in OMR road so it's crowded to have veg food but the taste was not upto the mark and it's costly as well , check in Mahalakshmi hotel near thuraipakkam toll it's tasty and cheap price compare with Geetham veg? Am staying in OMR area near to geetham veg . I used to order always in Mahalakshmi hotel",Geetham Veg Restaurant
Thuraipakkam,Food had actual human nails in them in sambar. And they refused and tried to play it off. Pls don’t go if you want hygienic food,Geetham Veg Restaurant
Thuraipakkam,Worst food i have tasted in chennai so far. Dosa is expensive as hell and the taste is worst than animal food,Geetham Veg Restaurant
Thuraipakkam,thumb-up-fill NEGATIVE pathetic service bad service behaviour of the staff,Geetham Veg Restaurant
Thuraipakkam,"thumb-up-fill NEGATIVE tasteless food Simply put- Sangeetha was better We used to have quite often from Sangeetha but not once were we disappointed but now as it has changed to Geetham food HAS Changed. Had Rava dosa it was not good, chutney is tasteless, coffee quality is not good, khurma again average and Mind it i gave it 3 chances before putting up this review.",Geetham Veg Restaurant
Thuraipakkam,thumb-up-fill NEGATIVE poor customer service worst waiters Waiters are very rude and not at all accomodating. They will start shouting if you don't understand Tamil.,Geetham Veg Restaurant
Thuraipakkam,"Situated bang on OMR, Thoraipakkam, on the way back to home from Padur halted for dinner on a Saturday night around 8PM, the hotel was jam packed. We had to wait for 10 minutes to get seat. The restaurant is on ground and first floor. Ordered Ghee Roast and Onion Rava Dosai with south Indian filter coffee. Onion rava was too good to taste, ghee roast was also a top notch, sambar and two varieties of chutney added to the taste. Filter coffee was awesome. Overall, a class hotel to have tiffin items. Location - 4.0/5.0; Ambience - 3.0/5.0; Food - 4.0/5.0; Service - 4.0/5.0; VFM -4.0/5.0 +1 Photo(s)",Geetham Veg Restaurant
Thuraipakkam,"fresh food elaborate menu Usually myself and my friend explore restaurants in OMR road after our work hours. Due to the mixed review of various Geetham's I was a little hesitant to have food here but since we were running out of options we decided to try this place. We got a table as soon as we entered I guess it was because it's a weekday and time was way past 9.30 ... We ordered Sweet Corn Soup, Pot Biriyani, Mushroom Chukka and Chola Poori. The Chole given with the Poori was really nice, mushroom Chukka was excellent so was the pot Biriyani.. Pot Biriyani and Mushroom Chukka were dish of the day hence I don't think it's available on daily basis.... Would've loved the biriyani more if they had given the kinda... read more",Geetham Veg Restaurant
Thuraipakkam,Amazing food. Have visited their other branch in T nagar before this one. The Sambar taste is little different comparatively to the T nagar branch but still tastes very good. South Indian meals is a must try.,Geetham Veg Restaurant
Thuraipakkam,thumb-up-fill POSITIVE elaborate menu customizable food family crowd Best restaurant in OMR rebranded and now called Geetham. Their meals is extraordinary especially the paruppu Podu with ghee. They have a wide range of juices and ice creams as well.,Geetham Veg Restaurant
Thuraipakkam,thumb-up-fill POSITIVE good quality I got to know about their new Mysore masala dosa from the waiter and it was splendid. It was my first experience of this dish and I loved it completely.,Geetham Veg Restaurant
Velachery,"they always provide the wrong order,food is cold,worst staff behaviour for customer,they treat like charity case....",Geetham Veg Restaurant
Velachery,Normal food at Premium price,Geetham Veg Restaurant
Velachery,"This was a much awaited visit with my friends. We ordered Assorted Bajji (Onion, Potato & Raw Banana) along with Medhu Vada & Mysore Bonda. Each of the dish was well prepared and tasted really good. We ended up with 3 coffees. Bill was around ₹450. Service and ambience was good. + 3 Photo(s)",Geetham Veg Restaurant
Velachery,food delaya food given down in flor no appalamfood fell down in ground with sand bad iamn not happy,Geetham Veg Restaurant
Velachery,waste of money,Geetham Veg Restaurant
Velachery,worst service and food,Geetham Veg Restaurant
Velachery,taste of food becoming less and service also. price too high for meals.,Geetham Veg Restaurant
Velachery,"waste of money, not like earlier, not worth the price anymore, worst service, average quality food....",Geetham Veg Restaurant
Velachery,thumb-up-fill POSITIVE fresh food good quality variety of pizza elaborate menu weekend brunch customizable food good music good wifi family crowd young crowd,Geetham Veg Restaurant
Velachery,"Last 3 months I've visited Geetham Velachery for about six times and I've spen an average of over 1K each time as you see in the bill. The only grandeur veg option near my home is Geetham. The taste of the food there has gone from bad to worse and it's not worth to spend any more money there. Burnt ghee roast which cost 130 rupees, paneer 65 which is soggy and not crispy. Any expensive Punjabi hotel serves butter roti for 60 rupees on average but here it is 80 and the kadai paneer was nothing but butter paneer with a twist of raw turmeric and we couldn't stand the smell of raw turmeric while eating it. I paid the bill as one should pay for what he has eaten else it is bad karma. I usually... read more",Geetham Veg Restaurant
Velachery,thumb-up-fill POSITIVE fresh food good quality customizable food,Geetham Veg Restaurant
Velachery,"Had lunch with my family, sumptuous menu, mouth watering taste, enjoyed all delicacies particulary sambar, north indian thali a must to have...Kudos to the team & management. Giving 💯/💯",Geetham Veg Restaurant
Velachery,thumb-up-fill POSITIVE fresh food good quality elaborate menu customizable food,Geetham Veg Restaurant
Velachery,thumb-up-fill POSITIVE elaborate menu customizable food good music,Geetham Veg Restaurant
Velachery,"I bought meals through online, white rice quantity is very less. It will not be enough for one person also.",Geetham Veg Restaurant
Velachery,thumb-up-fill POSITIVE good quality nice ambience,Geetham Veg Restaurant
Velachery,thumb-up-fill POSITIVE good quality elaborate menu quick service and staff thumb-up-fill NEGATIVE flies inside restaurant,Geetham Veg Restaurant
Velachery,"thumb-up-fill NEGATIVE stale food delivered The girl in bill counter is very arrogant and stupid behaviour. If she continues to work there, this restaurant will be closed soon",Geetham Veg Restaurant
Velachery,"thumb-up-fill POSITIVE fresh food good quality elaborate menu What I liked about Geetham way ofcourse their traditional idly dosa Sambar chutney well the Mysore masala dosa my most favourite. The must try is the maddur vada, bisibele bath, another star dish was the puthu biryani this had some amazing Malabar biryani flavours and taste. The mango drink definitely needs a special mention along with the falooda. This place that serves pure vegetarian and Jain dish is a must visit in Chennai +7 Photo(s)",Geetham Veg Restaurant
Velachery,thumb-up-fill POSITIVE good service,Geetham Veg Restaurant
Velachery,"Went here for breakfast with family, their gheelicious pongal has my heart! Do check out their dosa & juice varieties! Very friendly staff and great hospitality. Will definitely drop by more often :)",Geetham Veg Restaurant
Velachery,"Earlier known has Sangeetha veg restaurant, now they have a new name. The quality and taste remains top notch and their Sambhar is to die for. Easily one of the finest South Indian restaurants in the city. Do check out their sweets and savouries range as well, they are too good especially mysore pak.",Geetham Veg Restaurant
