Branch,review,Restaurant
Anna Nagar East,"thumb-up-fill NEGATIVE busy staffs masala dosa: 3/5 Roast, masal curry sufficiently good, chutneys I couldn't see until i completed half of the dosa Mini meal: 3.5/5 Idly: 3/5 Vada sambar: 3/5 not great taste Coffee: 4/5 was great +1 Photo(s)",Sangeetha's Desi Mane
Anna Nagar East,"One of the worst experiences! I went at around 3:30pm to have some quick snacks as it was beyond lunch time. Was waiting for close to 15 mins and a very rude server came and noted down my order for a onion rava dosa. After around 20 mins, I got my order. The sambar was chilled like ice, chutneys all spoiled and dosa burnt. I know I should have gotten up and left but I was extremely hungry that day and ended up eating it. When I asked for a sambar replacement, the server stared at me like I asked for some Gold and did not get me till the end. Anyway, 12hrs since that, I'm getting treated in hospital for food poisoning. Will never recommend this place guys - highly disappointing!!",Sangeetha's Desi Mane
Anna Nagar East,thumb-up-fill NEGATIVE ghee roast coconut chutney,Sangeetha's Desi Mane
Anna Nagar East,thumb-up-fill POSITIVE fresh food delicious food worth the money timely service clean and hygienic place comforting atmosphere,Sangeetha's Desi Mane
Anna Nagar East,thumb-up-fill NEGATIVE food quantity Today we ordered mushroom fried rice and noodles..both items are unable to consume due to bad taste and vert poor quality..especially the mushroom fried rice....really pathetic..retaurants are not care online orders ...,Sangeetha's Desi Mane
Anna Nagar East,"thumb-up-fill NEGATIVE food quantity I ordered idiyappam with coconut milk,bad smell in coconut milk totally frustrated too bad..very worst.",Sangeetha's Desi Mane
Anna Nagar East,thumb-up-fill POSITIVE fresh food good quality food presentation great portions worth the money timely service clean and hygienic place comforting atmosphere Their parota and kurma is a die for All items are great including the mini tiffin which is a super duper hit Adai is equally good served with butter Avial and jaggery Hygienic place quick delivery Blessing to Anna Nagar guys,Sangeetha's Desi Mane
Anna Nagar East,"thumb-up-fill NEGATIVE experience Found the waiter rude. Even before we finished having dessert, the bill was given which isn't of a proper etiquette. Constant stares from waiters made us uncomfortable while eating.",Sangeetha's Desi Mane
Anna Nagar East,thumb-up-fill POSITIVE fresh food worth the money delicious taste timely service comforting atmosphere It's a best place for vegetarian friends ... Had an great food in Sangeetha hotel ... Satiesfied food,Sangeetha's Desi Mane
Anna Nagar East,"thumb-up-fill NEGATIVE quality Ordered for jain sambar but they sent regular sambar after mentioning 5 times , Also all chutneys are stinking .....when we call there no one is interested to speak .....no response from them . We had dining there for almost 5 times ...food was superb , but had very worst experience for delivery 😌",Sangeetha's Desi Mane
Anna Nagar East,"thumb-up-fill POSITIVE payasam I had ordered takeaway for 10 Special tamilnadu meals and the service was pathetic, long time I was waiting and the ice cream which they had mentioned in menu card was not available,No carry bags and I don't know how they wanted me to carry those ten meals.They said Ice Cream will not be provided for takeaway service (after billing), and even beeda was missing.",Sangeetha's Desi Mane
Anna Nagar East,thumb-up-fill POSITIVE fresh food good quality food presentation worth the money timely service,Sangeetha's Desi Mane
Anna Nagar East,thumb-up-fill POSITIVE fresh food good quality worth the money clean and hygienic place,Sangeetha's Desi Mane
Anna Nagar East,"thumb-up-fill NEGATIVE taste Being a Chennaiite I have been spoilt with delicious South Indian food however my experience at this particular outlet was rather disappointing and way below expectations. Cold food, horrible service, biased behaviour by the staff, non responsive waiters and the list can go on. I would definitely not recommend this place to anyone who is looking to indulge in yummy hot South Indian food being served by smiling faces. Can rather explore other Sangeetha outlets in Nungambakkam or RA Puram but not this one in Anna Nagar ever.",Sangeetha's Desi Mane
Anna Nagar East,"thumb-up-fill POSITIVE fresh food delicious food clean and hygienic place thumb-up-fill NEGATIVE food quantity small-sized tables Poor Dine in experience. Customers are made to wait for long. When I go next time, I would opt for parcel. Otherwise quality of food is great. Excellent Ambient and it fares well on hygienics. Long waiting should be either a problem of poor coordination or shortage of man power. Hope they could address it soon. Also, it will be better if they can have payment counter at the entrance, like the one they have for parcel service, to not waste time of customers and workers. It would allow more time to the workers to attend the customers.",Sangeetha's Desi Mane
Anna Nagar East,Onion Uthappam ♥️ Starting your day with a dose of South Indian Breakfast will always make it a bright day! And Sangeetha restaurant is one of the best places in Chennai to have wonderful and delicious breakfast. The taste is simply remarkable and unforgettable. The authentic taste of their sambar is really amazing! I love it that they have endless list of tasty food items. Definitely a must try since it’s economical and service is good. I’ve never been disappointed after a visit here. Highly recommended for vegetarians!,Sangeetha's Desi Mane
