branch,review,restaurant
SRI ANNAPOORANA Pure Veg,They don't know how to Cook... Its a fake Annapoorana... The servers don't know how to serve the people... What ever dosa you order they will give the same but they will Bill accordingly to Dosa,Sree Annapoorna
SRI ANNAPOORANA Pure Veg,"Food is average... Service is 0
We r asking for a little useless things...
Not recomemmed for everyone... …",Sree Annapoorna
SRI ANNAPOORANA Pure Veg,"When we were returning back from Chennai to Bangalore we found this hotel after Vellore and before ambur. They have a nice parking space and a good place to sit, a small kids playing area as well. Their washrooms are clean and usable. They …",Sree Annapoorna
SRI ANNAPOORANA Pure Veg,"I highly recommend this restaurant near this way Top Quality Food Serves here.. The restaurant serves many famous South Indian Currys. The mushroom soup with Roti is a great start to any meal, and I have not found a restaurant serving it as …",Sree Annapoorna
SRI ANNAPOORANA Pure Veg,This place has good ambience and service but the food is not up to the mark. Slightly overpriced for the quality of the food. Mysore masala dosa was special of the day and a big let down.,Sree Annapoorna
SRI ANNAPOORANA Pure Veg,Very bad experience. Only limited options available and food preparation was very bad. Service was normal. Can improve the service and quality of food.,Sree Annapoorna
SRI ANNAPOORANA Pure Veg,"NOT RECOMMENDED.
as a family we went around 5pm to have some snacks or tiffen as we are travelling from Chennai. …",Sree Annapoorna
SRI ANNAPOORANA Pure Veg,"Below average food . May be the old cook is not here anymore. We skipped several good places and finally ended up here and disappointed with the lousy food . Cold pongal 2/5 , vadai 3.5/5 good , Ghee roast 2/5 - not crunchy and less ghee .
Won't visit again .",Sree Annapoorna
SRI ANNAPOORANA Pure Veg,"Food was good but service is pathetic.
We ordered chapati and paneer masala they bought in 15 min after sometime we ordered one more chapati and juice and we waited more then 45 min but didn’t come …",Sree Annapoorna
SRI ANNAPOORANA Pure Veg,"Worst Service ever. The waiter’s sulking face will make you regret stepping inside this restaurant first thing in the morning.
Food was served in a plate with Spilled Sambhar all over and zero apologies. …",Sree Annapoorna
SRI ANNAPOORANA Pure Veg,Except ambience the food is below average with lackadaisical service. It seems they partly run leather goods showroom and you can see leather foot wear and accessories displayed prominently.The washroom are maintained well. …,Sree Annapoorna
SRI ANNAPOORANA Pure Veg,"Good ambiance with car parking, quality of food is very average. Even they are not making Delicious curd rice, very poor in taste. Service level is very poor, staffs are there but no coordination between them.",Sree Annapoorna
SRI ANNAPOORANA Pure Veg,"Good place for a small snack and coffee. There is ample car parking and rest rooms for both gents and ladies. There is a leather shop which has bags, shoes, belts and wallets. They have 20% discount when I visited.",Sree Annapoorna
SRI ANNAPOORANA Pure Veg,"I would rate it as a good experience, quite good place to have break on chennai banglore highway. Total veg and with nice set of options even around Covid pandemic time, nominal rate aswell. Basic chat items are available and offers a park …",Sree Annapoorna
SRI ANNAPOORANA Pure Veg,"Nice atmosphere , good taste of food,they also have a snacks shop on the left side here we can relax and enjoy tea, coffee,bajji bonds,vada,murukku,etc,this restaurant is on the main road to wards Salem and first one after visiting golden temple, Good staff.",Sree Annapoorna
SRI ANNAPOORANA Pure Veg,I order tea but they’re steaming.,Sree Annapoorna
SRI ANNAPOORANA Pure Veg,"Food taste is good, but the quantity what they are providing is not justified with the cost they are charging.
Cost of items are very high.",Sree Annapoorna
SRI ANNAPOORANA Pure Veg,Located bang on National highway. Spacious for parking and chill out for snacks and a quick meal. Good enough.,Sree Annapoorna
SRI ANNAPOORANA Pure Veg,"Worst taste, cockroaches roaming here n there , worst taste of chapati and parota per cooked chapati and parota is served again just by heating again for 100₹ not even worth for 50₹ price is too high not worth not worth for 1 star even.",Sree Annapoorna
SRI ANNAPOORANA Pure Veg,"“I had a bad experience at this hotel. The staff were not responding properly, and the waiter behaved very rudely with an angry tone. This kind of service is unacceptable. Management should train their staff better.”",Sree Annapoorna
Sri Annapurna Hotel veg,they displayed 3 variety rice plus chapathi masala and salad in swiggy..nd got 326 rupees but delivered only 2 variety rice and appalam..if we call to enquire the number provided in googlle..smeone is telling wrong number and cutting the call....very gud..!,Sree Annapoorna
Sri Annapurna Hotel veg,Very good taste and quality! Prices are a bit high but very good homely taste food,Sree Annapoorna
Sri Annapurna Hotel veg,"The food here is awesome, but the time taken to prepare is the only problem",Sree Annapoorna
Sri Annapurna Hotel veg,"Very nice place , food was tasty & courteous staff.",Sree Annapoorna
Sri Annapurna Hotel veg,Very very worst hottal,Sree Annapoorna
Sri Annapurna Hotel veg,It's only for online delivery no dine in,Sree Annapoorna
Hotel Sri Annapoorna ஹோட்டல் ஸ்ரீ அன்னபூர்ணா,"Really awesome vegetarian hotel,If u want to fill Ur tummy with the delicious food items then go to this hotel and experience it.",Sree Annapoorna
Hotel Sri Annapoorna ஹோட்டல் ஸ்ரீ அன்னபூர்ணா,It is really amazing and delicious.Quality of food is fantastico.,Sree Annapoorna
Hotel Sri Annapoorna ஹோட்டல் ஸ்ரீ அன்னபூர்ணா,"Good vegetarian restaurant with delicious food
Good vegetarian restaurant 😀👍 …",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"We visited on 04.11.2025

Hotel Annapoorna ( Pure Vegetarian) …",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"A great stop on the Bangalore–Chennai highway, nestled inside a food court. The podi ghee dosa is absolutely awesome—crispy, aromatic, and perfectly balanced. Idiyappam was soft and fresh, pairing well with the accompaniments. The ginger …",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"Food (fried rice) was good but AC is not there...

Price is reasonable.. Toilet is clean bad odour is there.. …",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Good food. Very good staff. I used to go this hotel on my way to Kerala from Tirupati and return every month. I prefer to have Kal Dosa from here.,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"It's is located on Chennai-Bangalore highways in Vellore city. Ambiance of the restaurant is quite good and spacious for hangout for refreshing.
Restroom 🚻 are clean and maintained very well. …",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"ALERT, they add more items to the bill. You need to clarify to remove extra items unnecessarily. Their restrooms are part of the food court that is behind and not clean. Food tasted good, they cried to give extra curry for set dosa. Parking is available in front of the restaurant. Masala dosa is around ₹150, and it feels expensive.",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Worst food. Please don't ever try here. While travelling we didn't get any veg restaurant nearby so we ended up here. We ordered pudina pulav ..omg I never had this much worst food ever. I literally vomitted. Ordered curd rice for baby it's also worst. Reception women is so arrogant and not friendly .,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"Stopped here for tea/snacks.

The items are affordable. …",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Stopped for breakfast on 11 Oct 23. Poori Baji and the  coffee were served hot and tasty. The restaurant Ina’s sufficient parking. The staff is friendly and service is good.,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,As per local the pricing are costly. But in highways it's okay.,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"I’ve had breakfast here a few times, and today I noticed they were using a microwave oven to heat the idli and vada before serving. This raises concerns about the freshness and overall quality of the food. Freshly prepared items are expected at a breakfast place, so this was quite disappointing.",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,I went this restaurant for lunch. We ate a veg biryani and veg fried rice. It was wonderful price is little bit high. Since it's in a highway and with good ambience the cost is okay.,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Good tasty food. Hygeine seemed good . But the chairs with the cushions need to be changed . They seemed dirty and food stained,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"Good restaurant.
Multiple food options around.
While traveling from Bangalore to Chennai via new upcoming road directions, this hotel comes as 1st decent one as soon as we touch Bangalore Chennai main highway.",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"This is the best for vegetarian, order Mysore masala dosa was ok, specially white chutney is too good.",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Best place for tea coffee and snacks am not aware about food since I haven’t taste here but tea and coffee is really good during travel to Bangalore,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Nothing is available at this hotel. For coffee we need to take from outside. No Pongal no vadai. Only dosa was available,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"The ambience isn’t great, but the food and service are good. Prices are on the reasonable side. Since it’s located on the highway, there’s ample parking available along the service road.",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Although the food is good but they are adding extra items to the bill and when we ask about that they are lying and not even responded correctly especially that one lady who looks very cunning and not giving respect to the customer.Worst …,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"Superb ambiance ., Good to go with family,friends or loved ones.",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"Restroom is not maintained well enough.
But food is just awesome taste.",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"We had tea ( karupatti tea) awesome taste i would say.

But in the washroom there is no lights have to go with mobile torches...they should maintain well and neat i would say.",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"The restaurant was nearly empty when we visited, ordered dosa and chutney, the taste was average, not upto mark.",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,The idli was hard. The sambar was watery and had no flavour. The two types of chutney didn't taste any different. It is an insult to the hotel name when you can't get your food right and that is also the reason your restaurant is empty.,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Below average the leather shop outside was better than the food,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"Place is good. Since it is located in highway, little complicate to park the vehicle. Had coffee and the taste is so good... there are clean rest room and drinking water facility available. It takes sometime to get the order due to over crowded.",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Restaurant was clean. The waiters dressed in casuals . Not good. Had lunch. Meal was 100rs per plate. Maybe because of the low price the meal was very uninspired. The veggies were very limited. The sambar was watery and rasam even more so. Not returning,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"Good food, affordable price and fast serve time",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Went to around 3.15 pm. Meals not available. Ordered maggi. It came with smoky smell. Rejected it and ordered Parotta. It was ok taste. When we asked only they gave onion raita. Not recommended,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Food taste was good but service is too bad and the staffs aren’t ready to take feedback specially the person sitting on the cash counter is too rude. Will never come again even though the food is good,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"A nice getway cafe on the Bengaluru to Chennai high way near Poigai village.One can get very good snacks and beverages option in the outside counters.Hot jalebis,Chat varieties,Ice cream scoops are available.",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Must try carrot gulab jamun with ice cream,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,At 9 am itself they did not have the chutneys and idly. Vada was cold. They charge the same amount even with and without all the sides available and they seem not bothered about customer satisfaction at all.,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"Had dinner, piping hot and soft idly, sambar, chutney, Ghee dosa everything of great taste.",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Very good hotel for pure vegetarian if you visit once you will never cross without visiting,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"Wow... Wonderful experience. Great food with our native touch.
Time taken to serve can be reduced, as most customers are transit people.
Very good service.",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Not clean. Untidy. No light in washroom. Pathetic.,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Worst food. Rude staff.,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Very good restaurant the food everything is very good reasonable prices. Really enjoyed  it when visited there.,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"We went there for dinner at 10pm Dinner was good and people were very courteous.
Only bad point is before we left they have switched off the  lights and closed …",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Pathetic service u have to wait for 1 hour for a sandwich.    Better avoid but the Food is okay taste wise,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Average place.. need improvement on hygiene.. suggest only for a quick coffee stop,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Annapoorna and mysore cafe both are in one place. Chat items are very famous here. Madhya pradesh rabdi jelabi was good to eat. Pav baji and nearly 12 chat items are there. They set their chat items at the bus type and they were so …,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"Very tasty food, good service. Pleasant atmosphere. Great place",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"I was order panner roll & Noodle's in Annapoorna hotel, Atmosphere and food was too good I eat well that food in outside the atmosphere, after that I asked one glass of water but they side go outside and drink the water. Very good Response …",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Very neat n clean inside nd around.. very  prompt service nd food very tasty  and.affordable price,Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"Good food, good ambience..rest rooms can be maintained a little more cleaner...",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"Rest rooms are very much horrible.
Kindly don’t stop here if u are travelling with family",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,"South and North Indian food are available. Separate counters for chats, juice, sweets and snacks are there. Tasty food.",Sree Annapoorna
Annapoorna Veg Restaurant - Vellore City,Need to serve variety of dishes,Sree Annapoorna
Annapoorna Hotel,"This spot near Coimbatore junction is a reliable choice for quality vegetarian food. 😋 The dosa with its variety of chutneys is a must-try! 💯 I particularly enjoyed the podi idly, rich with ghee flavor. The idiyappam was also quite tasty. 🥟 Great experience overall! ✨ …",Sree Annapoorna
Annapoorna Hotel,"The food was okay and the restaurant maintains good hygiene overall. However, the crockery and cutlery were still wet when served, which affected the dining experience. It would be great if they could ensure the plates are properly dried before use. Apart from that, the place could use a slight upgrade to enhance the overall ambience.",Sree Annapoorna
Annapoorna Hotel,Had rajbogam meals..it was good but the price is in the higher section which cost around 270rs.. for that amount I donno is it worth or not.. tried hyderabadi mushroom biriyani.. it was just awesome.. always annaporana coffee is the best... Will try more and more and more... 😊 …,Sree Annapoorna
Annapoorna Hotel,"We had an excellent experience with the Annapoorna catering team. The food was delicious, fresh, and beautifully presented. Every dish was well-prepared and received great compliments from our guests. The staff team lead by Mr.Praveen was …",Sree Annapoorna
Annapoorna Hotel,"I usually don't give full stars. But this restaurant really stole my heart. The food was so excellent and really tasty the atmosphere is top notch, so humble and grateful. I was really hungry, because I had a long journey, it was not …",Sree Annapoorna
Annapoorna Hotel,"The food was good, but the service was very disappointing. We waited for almost 40 minutes to get our order, while some other tables who ordered after us got their food much earlier. It felt quite unfair and poorly managed. Good taste, but the waiting time and service need serious improvement.",Sree Annapoorna
Annapoorna Hotel,"All food items were very tasty. Neat and clean dining area.it's located in a busy place, parking will be very difficult. Since it's a very good and older restaurant  it's heavily crowded all the time. At the entrance they have a sweet …",Sree Annapoorna
Annapoorna Hotel,As always the best food...worth mentioning is their sambar 🥰🥰.. people oriented business.. awesome location and good parking space. …,Sree Annapoorna
Annapoorna Hotel,"We (3 of family) visited this place for a Sunday dinner. Place was crowded. First needed to wait to for 10 mins to get  car park slot.Parallelly one of us waited to get a table, you can imagine the quantum of crowd. …",Sree Annapoorna
Annapoorna Hotel,For a very long time one of the best food chains in coimbatore. This is one restaurant which is not renovated and still has the feel of vintage in it. I wish they maintain it at its existing state and do not make it like a concrete hotel as …,Sree Annapoorna
Annapoorna Hotel,Very bad experience. The mini tiffin options are limited.. The Ven Pongal was bland and not tasty. The coffee I was served was not hot and the decoction was pungent and old.. Gave online complaint and promptly received a call back with a …,Sree Annapoorna
Annapoorna Hotel,We had meals and veg fried rice and paneer dry fry. Veg fried rice quantity was so small portion when compared to the price they are charging. Meals & paneer was good.,Sree Annapoorna
Annapoorna Hotel,"The food impressed with rich flavors, perfect seasoning, and fresh preparation, creating a comforting dining experience that felt both satisfying and thoughtfully crafted from start to finish.",Sree Annapoorna
Annapoorna Hotel,"Annapurna  hotels /  North – Coimbatore

Annapurna North stands as an iconic landmark in Coimbatore’s culinary heritage—a …",Sree Annapoorna
Annapoorna Hotel,"Excellent service

Neat and clean like a 4 star hotel. …",Sree Annapoorna
Annapoorna Hotel,I am a big fan of annapoorna's sambar idlis. But today I am disappointed that the sambar idlis was not in usual taste. Also I order mushroom appam. I expected it to be stuffed with mushroom masala. But to my dismay it's like four slices of …,Sree Annapoorna
Annapoorna Hotel,"Amnapoorna hotel situated at Mettupalayam Road is at an ideal location
The food served by them are tasty and good
The customer service is good",Sree Annapoorna
Annapoorna Hotel,"Annapoorna's taste is still retained. Having eaten in their Saibaba Colony branch for past 40+ years, the Charm is missing due to cramped space, Customer attention is missing. Most seats are occupied by Morning walkers who come as a group, …",Sree Annapoorna
Annapoorna Hotel,"Annapoorna hotel stands for its consistency in taste, hospitality,service and hygiene.
Your first best preference for vegetarian food means Annapoorna only.",Sree Annapoorna
Annapoorna Hotel,Excellent vegetarian hotel 👌👌👌 …,Sree Annapoorna
Annapoorna Hotel,The ghee roast and all the chutney varieties were very good. BTW ...I live in Bangalore :),Sree Annapoorna
Annapoorna Hotel,Excellent filter coffee here! We also tried their Chilli Bhaji and puffs they were great too! Great value for money.,Sree Annapoorna
Annapoorna Hotel,Food items are very Costlier. Quality is good but that doesn't mean that you can price your items as you like. One coffee is around ₹40.. for a small cup. Same quality you can make it in home less than ₹10..,Sree Annapoorna
Annapoorna Hotel,Quality of food is same as ever. Sambar idli is wonderful,Sree Annapoorna
Annapoorna Hotel,"nice food, good service waiters and friendly response affordable price for foods",Sree Annapoorna
Annapoorna Hotel,Taste is as good always you can blindly go and eat you don’t get disappointed,Sree Annapoorna
Annapoorna Hotel,One of the best restaurants in town.  Good food even at 10:30 PM you will literally get everything.  The North Coimbatore branch requires a lot of alterations.  It has the same old ambience giving the branch a lower comfort for dine in.,Sree Annapoorna
Annapoorna Hotel,"Not sure it's original anna poorna,
Ordered
Pongal - 2/5 …",Sree Annapoorna
Annapoorna Hotel,Best veg option. Crowded in full. Still they manage service and no compromise quality food,Sree Annapoorna
Annapoorna Hotel,"Excellent service from start to finish! Food superb! To make sure our spice level was matched since we asked for low spicy food, we were offered samples to taste while confirming our order. 😋What else could demonstrate their high standard …",Sree Annapoorna
Annapoorna Hotel,"At afternoon 12.30pm, there was a huge rush for the AC hall , few old aged people but the management having a regular daily meeting not allowing any customers to get inside and forced to take lunch outside.",Sree Annapoorna
Annapoorna Hotel,"Seems like the brand is slowly fadding off. Every other dish order is oily, not going well on the tummy.",Sree Annapoorna
Annapoorna Hotel,"Live counter exists.
But offer is not given for new items against the Vouchet issued on Reopen day,
Less space for having a cup of Coffee.",Sree Annapoorna
Annapoorna Hotel,"Service very poor
Regular sambar taste missing drinking water provided after 3 time call",Sree Annapoorna
Annapoorna Hotel,"In 1985 to 2026 I love the coffee and sambar of annapoorna,can't beat the taste",Sree Annapoorna
Annapoorna Hotel,Quality and taste of food is good. Service levels need to be improved. Finding seats is difficult most of the times. Waiter turns up late to take orders. Desired dishes were out of stock a couple of times when we visited.,Sree Annapoorna
Annapoorna Hotel,Always a place to satisfy hunger prangs with consistency in taste and quality of pocket friendly food! Love the place,Sree Annapoorna
Annapoorna Hotel,Visited on 09/09/2025. Vegetarian food.we ordered South Indian thali and curd rice. Both dishes were tasty. Fast service. Morning south indian snacks available. Coffee is also good. We purchased balushahi from their sweet stores which was very good.,Sree Annapoorna
Annapoorna Hotel,Food was excellent and service was very fast.. finally their coffee was too good,Sree Annapoorna
Annapoorna Hotel,We came by 10:00 pm here we give an order but then given incomplete cook food I am very poor service I suggest please don't come,Sree Annapoorna
Annapoorna Hotel,"Location wise excellent but parking space is limited. Availablity of air conditioning room during summer is for limited period only, so sweating is inevitable during other dining time. Management is not concerned much, as they are getting heavy crowd in AC's absence also. Food is tastier at optimum cost.",Sree Annapoorna
Annapoorna Hotel,A good veg hotel of Coimbatore.  Tasty and hygienic food are available here. A traditional way of hotel business by the management and workers are easy approaching type.,Sree Annapoorna
Annapoorna Hotel,We were served spoiled coconut chutney for idiyappam. They changed and gave the same in another cup and said seasoning mistake. We did not want to argue as we were tired travelling the whole day in busy traffic. Did not expect this from Annapoorna. Did not take photos as I forgot to take.,Sree Annapoorna
Annapoorna Hotel,Still a best place for veg food. Chutneys and sambar can be a little more spicy. It is sweeter than tolerable level,Sree Annapoorna
Annapoorna Hotel,All time favorite and pride of Coimbatore.  Coffee in the morning is divine.,Sree Annapoorna
Annapoorna Hotel,"I want to express my disappointment with the service provided during our recent visit to your hotel. As a family of 25, we were expecting a smooth and enjoyable dining experience, but unfortunately, that was far from the case. …",Sree Annapoorna
Annapoorna Hotel,It was silly to know we did not get banyan leaves in the plate like all others just because we did not voluntarily ask for it,Sree Annapoorna
Annapoorna Hotel,"Finding table and ordering food was very fast experience.
Order taking and food delivery to table are efficient comparatively.
It's chain restaurant and the food taste is identical.... All vegetarian served …",Sree Annapoorna
Annapoorna Hotel,***1833 : Had early lunch today. Service and food  was good and waiting time is reasonable.,Sree Annapoorna
Annapoorna Hotel,Don't expect old and traditional teast. Sambar and chatni was not good.,Sree Annapoorna
Sri Annapoorna chappathis,"chappathis are hand made....
affordable
take away only",Sree Annapoorna
Annapoorna - Arts College Road Branch,The Name Annapoorna Swirls The Tradition & Mouth Watering Dishes With Good Atmosphere. …,Sree Annapoorna
Annapoorna - Arts College Road Branch,"Amidst the morning rush, I decided to try this spot for breakfast. The taste was quite good, though the chutneys had more of a pickle-like flavor, which didn’t quite hit the spot. While the staff was friendly, the presence of flies raised concerns about hygiene.",Sree Annapoorna
Annapoorna - Arts College Road Branch,"Annapoorna, Coimbatore - the name alone speaks volumes, rendering introductions and recommendations superfluous. …",Sree Annapoorna
Annapoorna - Arts College Road Branch,"Though 50 years old eating joint, it's suppose to be original annapoorna restaurant in Coimbatore. However it's shabby, hardly any service, half the items on the menu were not available. The basic mushroom masala roast and dosa, set dosa with vadai curry and paniyaram were badly presented and were just about okay.",Sree Annapoorna
Annapoorna - Arts College Road Branch,Annapoorna peoples park and arts college road branch are in the same location. Considering peoples park is a bit costlier we decided to have lunch in the arts college road branch. Actually the prestigious hotel only has the branding name …,Sree Annapoorna
